,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,
Sphenodiscus,0,Mollusca,Cephalopoda,Ammonitida,Sphenodiscidae,Sphenodiscus,fast-moving,nektonic,0,98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Spiroxybeloceras,0,Mollusca,Cephalopoda,Ammonitida,Diplomoceratidae,Spiroxybeloceras,fast-moving,nektonic,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Spisula,0,Mollusca,Bivalvia,Veneroidei,Mactridae,Cymbophora,facultatively mobile,infaunal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes
Spiticeras,0,Mollusca,Cephalopoda,Ammonitida,Olcostephanidae,Spiticeras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Spitidiscus,0,Mollusca,Cephalopoda,Ammonitida,Holcodiscidae,Spitidiscus,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Spondylus,0,Mollusca,Bivalvia,Pectinida,Spondylidae,Spondylus,"stationary, attached",epifaunal,2,45,6,11,1,1,2,2,1,0,1,0,0,0,12,0,0,4,0,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,No
Stantonella,0,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Stantonella,actively mobile,epifaunal,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Stantonoceras,0,Mollusca,Cephalopoda,Ammonitida,Placenticeratidae,Stantonoceras,fast-moving,nektonic,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Steinmanella,0,Mollusca,Bivalvia,Trigoniida,Myophorellidae,Steinmanella,facultatively mobile,infaunal,0,0,0,0,0,0,0,0,0,0,12,13,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Stelckiceras,0,Mollusca,Cephalopoda,Ammonitida,Hoplitidae,Stelckiceras,fast-moving,nektonic,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Stelzneria,0,Mollusca,Gastropoda,0,Trochidae,Stelzneria,actively mobile,epifaunal,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Stenzeloceras,0,Mollusca,Cephalopoda,Nautilida,Nautilidae,Stenzeloceras,actively mobile,nektonic,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Yes
Stoliczkaia,0,Mollusca,Cephalopoda,Ammonitida,Lyelliceratidae,Neophlycticeras (Neophlycticeras),fast-moving,nektonic,0,0,0,0,0,0,57,32,0,0,0,0,0,0,0,0,0,0,3,0,28,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Strepsidura,0,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Strepsidura,actively mobile,epifaunal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Striarca,Middle Campanian,Mollusca,Bivalvia,Arcida,Arcidae,Striarca,"facultatively mobile, attached",epifaunal,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Yes
Striaticostatum,0,Mollusca,Gastropoda,0,Epitoniidae,Striaticostatum,slow-moving,low-level epifaunal,0,30,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,No
Struthiochenopus,0,Mollusca,Gastropoda,0,Aporrhaidae,Struthiochenopus,slow-moving,semi-infaunal,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,No
Subarctoplites,0,Mollusca,Cephalopoda,Ammonitida,Cleoniceratidae,Lemuroceras (Subarcthoplites),fast-moving,nektonic,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Subastieria,0,Mollusca,Cephalopoda,Ammonitida,Olcostephanidae,Subastieria,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Subcraspedites,0,Mollusca,Cephalopoda,Ammonitida,Polyptychitidae,Subcraspedites,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Sublithacoceras,0,Mollusca,Cephalopoda,Ammonitida,Ataxioceratidae,Sublithacoceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Submantelliceras,0,Mollusca,Cephalopoda,Ammonitida,Acanthoceratidae,Submantelliceras,fast-moving,nektonic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Submortoniceras,0,Mollusca,Cephalopoda,Ammonitida,Collignoniceratidae,Submortoniceras,fast-moving,nektonic,0,0,7,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Subplanites,0,Mollusca,Cephalopoda,Ammonitida,Perisphinctidae,Subplanites,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Subplanitoides,0,Mollusca,Cephalopoda,Ammonitida,Ataxioceratidae,Usseliceras (Subplanitoides),fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Subprionocyclus,0,Mollusca,Cephalopoda,Ammonitida,Collignoniceratidae,Subprionocyclus,fast-moving,nektonic,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Subsaynella,0,Mollusca,Cephalopoda,Ammonitida,Desmoceratidae,Subsaynella,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Substeueroceras,0,Mollusca,Cephalopoda,Ammonitida,Neocomitidae,Substeueroceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Substreblites,0,Mollusca,Cephalopoda,Ammonitida,Oppeliidae,Substreblites,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Succinodon,0,Mollusca,Bivalvia,Pholadida,Teredinidae,Kuphus,passively mobile,boring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Yes
Sulcoretusa,0,Mollusca,Gastropoda,Cephalaspidea,Retusidae,Sulcoretusa (Moniloretusa),actively mobile,epifaunal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Sumitomoceras,0,Mollusca,Cephalopoda,Ammonitida,Acanthoceratidae,Sumitomoceras,fast-moving,nektonic,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Surculites,0,Mollusca,Gastropoda,Neogastropoda,Turridae,Surculites,actively mobile,epifaunal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Surites,0,Mollusca,Cephalopoda,Ammonitida,Polyptychitidae,Surites (Surites),fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Sycostoma,0,Mollusca,Gastropoda,Neogastropoda,Melongenidae,Sycostoma,actively mobile,epifaunal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Syncyclonema,0,Mollusca,Bivalvia,Pectinida,Entoliidae,Syncyclonema,facultatively mobile,epifaunal,2,44,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Syrionautilus,0,Mollusca,Cephalopoda,Nautilida,Cymatoceratidae,Syrionautilus,actively mobile,nektobenthic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Yes
Syrnola,0,Mollusca,Gastropoda,0,Pyramidellidae,Syrnola,actively mobile,epifaunal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Taimyrosphinctes,0,Mollusca,Cephalopoda,Ammonitida,Perisphinctidae,Taimyrosphinctes (Taimyrosphinctes),fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Taioma,0,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Taioma,actively mobile,epifaunal,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Takahashiceras,0,Mollusca,Cephalopoda,Ammonitida,Lytoceratidae,Takahashiceras,fast-moving,nektonic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Taleshites,0,Mollusca,Cephalopoda,Ammonitida,Neocomitidae,Taleshites,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Tanabeceras,0,Mollusca,Cephalopoda,Ammonitida,Gaudryceratidae,Tanabeceras,fast-moving,nektonic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Tancredia,0,Mollusca,Bivalvia,Cardiida,Tancrediidae,Tancredia,facultatively mobile,deep infaunal,1,5,6,0,0,0,0,6,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Taraisites,0,Mollusca,Cephalopoda,Ammonitida,Olcostephanidae,Taraisites,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Tarrantites,0,Mollusca,Cephalopoda,Ammonitida,Anisoceratidae,Tarrantites,fast-moving,nektonic,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Tarrantoceras,0,Mollusca,Cephalopoda,Ammonitida,Acanthoceratidae,Tarrantoceras,fast-moving,nektonic,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Tashiroella,0,Mollusca,Bivalvia,Trigoniida,Steinmanellidae,Tashiroella,facultatively mobile,infaunal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes
Tectaplica,0,Mollusca,Gastropoda,Neogastropoda,Volutidae,Tectaplica,actively mobile,epifaunal,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Tegoceras,0,Mollusca,Cephalopoda,Ammonitida,Lyelliceratidae,Tegoceras,fast-moving,nektonic,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Tegula,0,Mollusca,Gastropoda,0,Tegulidae,Tegula,actively mobile,epifaunal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Tehamatea,0,Mollusca,Bivalvia,Lucinida,Lucinidae,Tehamatea,facultatively mobile,deep infaunal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes
Teichertia,0,Mollusca,Cephalopoda,Nautilida,Hercoglossidae,Teichertia,actively mobile,nektobenthic,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Yes
Teinostoma,Middle Campanian,Mollusca,Gastropoda,0,Tornidae,Teinostoma (Idioraphie),actively mobile,epifaunal,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Tellina,0,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellina,facultatively mobile,deep infaunal,0,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Tellinimera,0,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellinimera,facultatively mobile,infaunal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes
Tenea,0,Mollusca,Bivalvia,Veneroidei,Arcticidae,Tenea,facultatively mobile,infaunal,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Tenuipteria,0,Mollusca,Bivalvia,Ostreida,Bakevelliidae,Tenuipteria,"stationary, attached, epibiont",0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Yes
Tephlon,0,Mollusca,Gastropoda,0,Aporrhaidae,Tephlon,slow-moving,semi-infaunal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Yes
Tessarolax,0,Mollusca,Gastropoda,0,Aporrhaidae,Tessarolax,slow-moving,semi-infaunal,0,0,1,0,3,0,0,5,0,0,0,0,0,0,3,0,1,0,2,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,No
Tethyoceramus,0,Mollusca,Bivalvia,Myalinida,Inoceramidae,Tethyoceramus,facultatively mobile,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Tetragonites,0,Mollusca,Cephalopoda,Ammonitida,Tetragonitidae,Tetragonites,fast-moving,nektonic,0,2,17,14,1,19,7,26,2,0,0,0,0,0,15,4,1,6,2,1,5,0,2,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Tetrahoplitoides,0,Mollusca,Cephalopoda,Ammonitida,Cleoniceratidae,Tetrahoplitoides,fast-moving,nektonic,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Tetravaccinites,0,Mollusca,Bivalvia,Hippuritida,0,Tetravaccinites,"stationary, attached","intermediate-level epifaunal, gregarious",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Yes
Texanites,0,Mollusca,Cephalopoda,Ammonitida,Collignoniceratidae,Texanites (Texanites),fast-moving,nektonic,0,0,2,26,1,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Texasia,0,Mollusca,Cephalopoda,Ammonitida,Muniericeratidae,Texasia,fast-moving,nektonic,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Thetis,0,Mollusca,Bivalvia,Lucinida,Mactromyidae,Thetis,facultatively mobile,infaunal,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Thomasites,0,Mollusca,Cephalopoda,Ammonitida,Pseudotissotiidae,Thomasites,fast-moving,nektonic,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Thorsteinssonoceras,0,Mollusca,Cephalopoda,Ammonitida,Polyptychitidae,Thorsteinssonoceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Thracia,0,Mollusca,Bivalvia,Thraciida,Thraciidae,Thracia,facultatively mobile,deep infaunal,0,0,0,0,0,0,0,3,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Thurmanniceras,0,Mollusca,Cephalopoda,Ammonitida,Neocomitidae,Thurmanniceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,2,45,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Thurmannites,0,Mollusca,Cephalopoda,Ammonitida,Neocomitidae,Thurmanniceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Thyasira,0,Mollusca,Bivalvia,Lucinida,Thyasiridae,Thyasira,facultatively mobile,infaunal,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Thylacus,Middle Campanian,Mollusca,Gastropoda,0,Calyptraeidae,Thylacus,"facultatively mobile, attached",epifaunal,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,No
Thysanolytoceras,0,Mollusca,Cephalopoda,Ammonitida,Lytoceratidae,Lytoceras,fast-moving,nektonic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Tibiaporrhais,0,Mollusca,Gastropoda,0,Aporrhaidae,Tibiaporrhais,slow-moving,semi-infaunal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Yes
Tirnovella,0,Mollusca,Cephalopoda,Ammonitida,Neocomitidae,Tirnovella,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Tissotia,0,Mollusca,Cephalopoda,Ammonitida,Tissotiidae,Tissotia,fast-moving,nektonic,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Tissotioides,0,Mollusca,Cephalopoda,Ammonitida,Tissotiidae,Tissotioides (Tissotioides),fast-moving,nektonic,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Tithopeltoceras,0,Mollusca,Cephalopoda,Ammonitida,Himalayitidae,Tithopeltoceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Tlahualiloceras,0,Mollusca,Cephalopoda,Ammonitida,Acanthoceratidae,Tlahualiloceras,fast-moving,nektonic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Tollia,0,Mollusca,Cephalopoda,Ammonitida,Polyptychitidae,Tollia (Neocraspedites),fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
